route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
5-41,FEB12-BOTH-Sunday-99,1,16,13,26100,68400,12,90.0,0.0,8,21.5,12.3,71.0,928.9870271428571427634,5,WILLIAMS PARK/TYRONE SQUARE MALL
59-41,FEB12-BOTH-Sunday-99,0,31,17,20100,76200,16,30.3,25.8,29,22.1,27.8,120.9,1195.8927771319934816681,59,WILLIAMS PARK/INDIAN ROCKS BEACH
59-41,FEB12-BOTH-Sunday-99,1,31,17,20100,76200,16,58.8,4.7,16,19.3,24.5,106.9,1221.8294951622418880111,59,WILLIAMS PARK/INDIAN ROCKS BEACH
60-41,FEB12-BOTH-Sunday-99,0,26,15,26700,76980,14,17.2,9.5,49,17.4,13.8,67.9,64.0900913773796191371,60,PARK STREET TERMINAL /MULLEN BOOTH FRONTAGE RD
61-41,FEB12-BOTH-Sunday-99,0,16,12,26400,66900,11,77.1,16.0,8,16.4,19.2,119.0,857.1167618644067796777,61,INDIAN ROCKS SHOPPING CTR/DOWNTOWN DUNEDIN
61-41,FEB12-BOTH-Sunday-99,1,16,12,26400,66900,11,76.4,17.0,8,18.1,20.7,135.0,816.2222052238805968925,61,INDIAN ROCKS SHOPPING CTR/DOWNTOWN DUNEDIN
66-41,FEB12-BOTH-Sunday-99,0,10,11,29700,65400,10,,,5,18.6,33.8,179.0,1002.1169359550561797974,66,INDIAN ROCKS SHOPPING CTR/TARPON SPRINGS
66-41,FEB12-BOTH-Sunday-99,1,10,11,29700,65400,10,,,5,18.2,33.4,194.0,914.9400000000000000612,66,INDIAN ROCKS SHOPPING CTR/TARPON SPRINGS
68-41,FEB12-BOTH-Sunday-99,0,30,16,24300,78600,15,61.5,5.3,15,22.7,8.2,32.8,1357.3620811320754717724,68,TYRONE SQUARE MALL/JOHN'S PASS VILLAGE
68-41,FEB12-BOTH-Sunday-99,1,30,16,24300,78600,15,61.5,5.3,15,21.3,8.3,31.0,1460.9636800000000000000,68,TYRONE SQUARE MALL/JOHN'S PASS VILLAGE
7-41,FEB12-BOTH-Sunday-99,0,27,15,23100,72000,14,60.0,0.0,13,16.7,11.1,69.0,865.6870250000000000579,7,WILLIAMS PARK/TYRONE SQUARE MALL
7-41,FEB12-BOTH-Sunday-99,1,27,15,23100,72000,14,59.6,1.3,14,17.0,11.2,73.0,819.8353180555555555191,7,WILLIAMS PARK/TYRONE SQUARE MALL
74-41,FEB12-BOTH-Sunday-99,0,21,11,29700,67500,11,60.5,4.6,10,20.0,26.3,139.6,1000.8749681096681096558,74,WILLIAMS PARK/INDIAN ROCKS SHOPPING CTR
74-41,FEB12-BOTH-Sunday-99,1,21,11,29700,67500,11,29.1,27.2,20,20.7,25.7,130.1,1042.8757159440559440330,74,WILLIAMS PARK/INDIAN ROCKS SHOPPING CTR
75-41,FEB12-BOTH-Sunday-99,0,26,13,25200,71100,13,58.7,4.8,26,17.8,15.2,73.5,1095.0596887958115184397,75,GATEWAY MALL/SHOPPES AT PARK PL/TYRONE SQUARE MALL
75-41,FEB12-BOTH-Sunday-99,1,26,13,25200,71100,13,59.5,3.3,13,17.8,14.0,85.6,876.0908303636363637855,75,GATEWAY MALL/SHOPPES AT PARK PL/TYRONE SQUARE MALL
777-41,FEB12-BOTH-Sunday-99,0,68,18,19800,82200,17,29.8,6.4,33,24.6,21.4,91.5,1246.9072830150753767822,SBT,SUNCOAST BEACH TROLLEY/NORTH BEACH
777-41,FEB12-BOTH-Sunday-99,1,68,18,19800,82200,17,29.2,6.3,35,30.0,21.1,90.4,1245.6440192651757188142,SBT,SUNCOAST BEACH TROLLEY/NORTH BEACH
78-41,FEB12-BOTH-Sunday-99,0,16,11,28200,61800,9,72.1,6.3,8,19.0,10.2,61.0,899.0322783333333334427,78,PARK STREET TERMINAL/WESTFIELD SHOPPING TOWN
78-41,FEB12-BOTH-Sunday-99,1,16,11,28200,61800,9,71.4,6.2,8,18.2,8.6,56.0,827.2892363636363637855,78,PARK STREET TERMINAL/WESTFIELD SHOPPING TOWN
79-41,FEB12-BOTH-Sunday-99,0,19,13,28500,68880,11,65.7,10.1,9,20.2,30.7,162.6,1003.4602276478679506263,79,WILLIAMS PARK/US 19 & WHITNEY RD
79-41,FEB12-BOTH-Sunday-99,1,19,13,28500,68880,11,68.7,10.9,9,18.6,25.8,137.8,994.0247592836257311016,79,WILLIAMS PARK/US 19 & WHITNEY RD
888-41,FEB12-BOTH-Sunday-99,0,68,18,21600,82800,17,29.7,6.6,33,19.5,4.1,25.0,891.7074458333333334427,SBT,SUNCOAST BEACH TROLLEY/SOUTH BEACH
888-41,FEB12-BOTH-Sunday-99,1,68,18,21600,82800,17,29.1,6.2,35,13.5,4.5,25.8,954.2832019607843136604,SBT,SUNCOAST BEACH TROLLEY/SOUTH BEACH
90-41,FEB12-BOTH-Sunday-99,0,5,6,25500,66600,11,43.3,28.8,5,22.7,19.3,82.3,307.8898402439024390564,90,COMMUTER SERVICE/GRAND CENTRAL/ST. PETE BEACH
90-41,FEB12-BOTH-Sunday-99,1,5,6,25500,66600,11,37.5,31.8,3,23.1,18.1,74.0,505.7605700680272110272,90,COMMUTER SERVICE/GRAND CENTRAL/ST. PETE BEACH
JTCB-41,FEB12-BOTH-Sunday-99,0,50,13,36000,80100,12,30.0,0.0,25,21.8,10.5,25.0,2299.1662183333333334427,JTCB,JOLLEY TROLLEY CLEARWATER BEACH
JTCB-41,FEB12-BOTH-Sunday-99,1,50,13,36000,80100,12,30.0,0.0,25,20.8,10.2,29.5,1856.2158563814866759340,JTCB,JOLLEY TROLLEY CLEARWATER BEACH
JTTS-41,FEB12-BOTH-Sunday-99,0,25,13,36000,81000,13,60.0,0.0,13,21.5,19.8,61.0,1744.9001580769230768726,JTTS,JOLLEY TROLLEY NORTH COUNTY
JTTS-41,FEB12-BOTH-Sunday-99,1,25,13,36000,81000,13,60.0,0.0,12,20.3,20.3,76.0,1431.2509440000000000000,JTTS,JOLLEY TROLLEY NORTH COUNTY
100X-41,FEB12-BOTH-Weekday-99,0,26,14,19200,70800,14,37.3,14.0,13,25.5,19.4,33.1,3198.5383201438848921359,100X,COMMUTER SERVICE/GATEWAY MALL/DOWNTOWN TAMPA
100X-41,FEB12-BOTH-Weekday-99,1,26,14,19200,70800,14,34.8,13.1,26,26.5,21.0,32.8,3305.2324185446009389009,100X,COMMUTER SERVICE/GATEWAY MALL/DOWNTOWN TAMPA
11-41,FEB12-BOTH-Weekday-99,0,29,15,21300,70200,14,58.4,4.2,14,17.1,20.2,92.3,1165.4612622065727699053,11,25 WAY S &  ROY HANNA DR S/ PSTA TRANSFER FACILITY
11-41,FEB12-BOTH-Weekday-99,1,29,15,21300,70200,14,58.8,2.9,14,17.3,20.8,109.3,1014.7037986453201970508,11,25 WAY S &  ROY HANNA DR S/ PSTA TRANSFER FACILITY
1-41,FEB12-BOTH-Weekday-99,0,21,12,26100,66960,11,66.0,16.0,11,24.4,10.6,57.3,995.3817232633279482417,1,GATEWAY MALL/TYRONE SQUARE MALL
1-41,FEB12-BOTH-Weekday-99,1,21,12,26100,66960,11,71.6,10.4,10,21.3,10.3,62.0,891.9775008196721312336,1,GATEWAY MALL/TYRONE SQUARE MALL
14-41,FEB12-BOTH-Weekday-99,0,55,16,20400,75000,15,31.7,6.3,27,16.4,13.0,90.0,769.2268317519766956881,14,WILLIAMS PARK/PALM OF PASADENA HOSPITAL
14-41,FEB12-BOTH-Weekday-99,1,55,16,20400,75000,15,31.5,6.5,28,16.6,12.8,79.2,861.5642201005025126469,14,WILLIAMS PARK/PALM OF PASADENA HOSPITAL
15-41,FEB12-BOTH-Weekday-99,0,30,16,19500,72600,15,60.8,3.6,15,19.2,10.8,67.6,855.2745928928928929750,15,WILLIAMS PARK/GULFPORT CASINO
15-41,FEB12-BOTH-Weekday-99,1,30,16,19500,72600,15,58.2,8.4,15,17.0,10.8,66.6,867.3160116869918698120,15,WILLIAMS PARK/GULFPORT CASINO
18-41,FEB12-BOTH-Weekday-99,0,90,19,18300,84600,18,25.1,7.2,49,15.6,26.8,138.9,1023.5000023016256236545,18,WILLIAMS PARK/PARK STREET TERMIAL
18-41,FEB12-BOTH-Weekday-99,1,90,19,18300,84600,18,12.7,9.4,83,14.9,26.7,131.1,1067.1918805560235888740,18,WILLIAMS PARK/PARK STREET TERMIAL
19-41,FEB12-BOTH-Weekday-99,0,88,19,18900,84300,18,24.5,7.6,44,18.4,35.9,152.1,1255.6155603157894735806,19,ST. PETERSBURG/TARPON SPRINGS
19-41,FEB12-BOTH-Weekday-99,1,88,19,18900,84300,18,24.8,6.4,43,17.9,37.5,144.0,1383.4879509931670109935,19,ST. PETERSBURG/TARPON SPRINGS
