route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
15-111,1203-hh1203a6-Saturday-04,0,78,21,18300,92520,21,30.1,0.7,39,20.9,22.4,108.6,1101.4675211680572108751,15,Union - Harvard
15-111,1203-hh1203a6-Saturday-04,1,78,21,18300,92520,21,29.8,1.4,39,20.4,20.1,107.1,1002.2803240212663123274,15,Union - Harvard
19-111,1203-hh1203a6-Saturday-04,0,87,25,9600,95700,24,32.8,8.9,43,19.4,13.9,63.6,1173.9652182899628253215,19,Broadway - Miles
19-111,1203-hh1203a6-Saturday-04,1,87,25,9600,95700,24,32.0,7.7,44,20.5,14.1,70.5,1070.7434133333333334427,19,Broadway - Miles
28-111,1203-hh1203a6-Saturday-04,0,85,25,13620,99360,24,32.8,8.8,43,20.9,9.4,57.0,886.9011714285714286183,28,Euclid
28-111,1203-hh1203a6-Saturday-04,1,85,25,13620,99360,24,33.5,9.3,42,19.9,9.3,54.0,925.2791433962264149891,28,Euclid
30-111,1203-hh1203a6-Saturday-04,0,54,25,13680,99300,24,51.2,7.7,51,22.4,8.4,86.9,834.9278320754716982494,30,E 140 - Lakeshore
30-111,1203-hh1203a6-Saturday-04,1,54,25,13680,99300,24,53.1,7.5,27,19.0,13.6,79.9,913.0953683098591550220,30,E 140 - Lakeshore
3-111,1203-hh1203a6-Saturday-04,0,115,25,8880,96060,24,24.6,8.2,57,16.7,9.2,52.0,957.2800000000000000772,3,Superior
3-111,1203-hh1203a6-Saturday-04,1,115,25,8880,96060,24,24.2,8.6,58,15.0,9.1,52.0,942.8886333333333333076,3,Superior
32-111,1203-hh1203a6-Saturday-04,0,38,20,16620,85140,19,60.0,0.9,19,22.0,8.8,43.0,1112.0012071428571427634,32,Cedar
32-111,1203-hh1203a6-Saturday-04,1,38,20,16620,85140,19,60.2,1.9,19,20.4,8.7,43.0,1091.3699666666666665573,32,Cedar
37-111,1203-hh1203a6-Saturday-04,0,36,18,20160,82500,17,60.0,0.0,18,20.5,12.9,66.2,1044.8418623188405798114,37,East 185 - Taylor
37-111,1203-hh1203a6-Saturday-04,1,36,18,20160,82500,17,60.0,0.0,18,20.0,12.3,63.3,1039.3661166666666665573,37,East 185 - Taylor
38-111,1203-hh1203a6-Saturday-04,0,36,19,22140,89460,19,60.0,0.0,18,17.9,12.2,68.0,965.0792164179104477514,38,Hough
38-111,1203-hh1203a6-Saturday-04,1,36,19,22140,89460,19,60.0,0.3,18,15.9,11.6,71.0,872.7694357142857141451,38,Hough
40-111,1203-hh1203a6-Saturday-04,0,41,22,16020,92100,21,60.0,0.0,21,19.7,20.2,101.0,1066.8893320000000000000,40,Lakeview - Lee
40-111,1203-hh1203a6-Saturday-04,1,41,22,16020,92100,21,60.0,0.0,20,19.4,20.4,95.0,1146.1370702127659573770,40,Lakeview - Lee
41-111,1203-hh1203a6-Saturday-04,0,56,21,17520,88200,20,40.5,2.7,27,22.2,29.1,107.7,1438.7194113888888889618,41,Warrensville
41-111,1203-hh1203a6-Saturday-04,1,56,21,17520,88200,20,40.3,1.7,29,23.8,28.5,115.4,1314.9394366294844738328,41,Warrensville
48-111,1203-hh1203a6-Saturday-04,0,48,22,15240,91860,21,52.1,7.6,24,16.8,11.6,55.0,1136.7449814814814816030,48/48A,University Cir - East 131
48-111,1203-hh1203a6-Saturday-04,1,48,22,15240,91860,21,52.1,7.8,24,18.1,12.5,65.5,1023.8466475452196381827,48/48A,University Cir - East 131
5-111,1203-hh1203a6-Saturday-04,0,37,19,20340,85920,18,60.0,2.4,19,20.8,6.1,23.4,1431.2293280000000001544,5,Chagrin Blvd
5-111,1203-hh1203a6-Saturday-04,1,37,19,20340,85920,18,60.0,2.1,18,21.2,6.1,25.7,1306.3290440449438202026,5,Chagrin Blvd
65-111,1203-hh1203a6-Saturday-04,0,172,25,7200,96000,25,16.5,4.5,86,16.4,9.1,33.0,1506.9222875000000000000,HealthLine,BRT
65-111,1203-hh1203a6-Saturday-04,1,172,25,7200,96000,25,16.5,4.6,86,16.8,9.4,35.0,1456.8508499999999999421,HealthLine,BRT
